set,cohort_year,collection_key,sample_year_start,sample_week,raw_downloaders,downloaders_per_billion,itu_source_users,itu_reference_year,itu_reference_users,adjustment_factor,adjusted_downloaders
japan-origin,2025,lazarus-101,2025,7,7066095,1177682.500000,6.000000,2025,6.000000,1.000000,7066095.000000
japan-origin,2025,lazarus-101,2025,8,8242954,1373825.666667,6.000000,2025,6.000000,1.000000,8242954.000000
japan-origin,2025,lazarus-101,2025,9,9369702,1561617.000000,6.000000,2025,6.000000,1.000000,9369702.000000
japan-origin,2025,lazarus-101,2025,10,10593530,1765588.333333,6.000000,2025,6.000000,1.000000,10593530.000000
japan-origin,2025,lazarus-101,2025,11,11864698,1977449.666667,6.000000,2025,6.000000,1.000000,11864698.000000
japan-origin,2025,lazarus-101,2025,12,13148201,2191366.833333,6.000000,2025,6.000000,1.000000,13148201.000000
japan-origin,2025,lazarus-101,2025,13,14333982,2388997.000000,6.000000,2025,6.000000,1.000000,14333982.000000
japan-origin,2025,lazarus-101,2025,14,15563825,2593970.833333,6.000000,2025,6.000000,1.000000,15563825.000000
japan-origin,2025,lazarus-101,2025,15,16821014,2803502.333333,6.000000,2025,6.000000,1.000000,16821014.000000
japan-origin,2025,lazarus-101,2025,16,18054598,3009099.666667,6.000000,2025,6.000000,1.000000,18054598.000000
japan-origin,2025,lazarus-101,2025,17,19765398,3294233.000000,6.000000,2025,6.000000,1.000000,19765398.000000
japan-origin,2025,lazarus-101,2025,18,20897194,3482865.666667,6.000000,2025,6.000000,1.000000,20897194.000000
japan-origin,2025,lazarus-101,2025,19,22176182,3696030.333333,6.000000,2025,6.000000,1.000000,22176182.000000
japan-origin,2025,lazarus-101,2025,20,23309923,3884987.166667,6.000000,2025,6.000000,1.000000,23309923.000000
japan-origin,2025,lazarus-101,2025,21,24375274,4062545.666667,6.000000,2025,6.000000,1.000000,24375274.000000
japan-origin,2025,lazarus-101,2025,22,25539714,4256619.000000,6.000000,2025,6.000000,1.000000,25539714.000000
japan-origin,2025,lazarus-101,2025,23,26679676,4446612.666667,6.000000,2025,6.000000,1.000000,26679676.000000
japan-origin,2025,lazarus-101,2025,24,27805576,4634262.666667,6.000000,2025,6.000000,1.000000,27805576.000000
japan-origin,2025,lazarus-101,2025,25,29155168,4859194.666667,6.000000,2025,6.000000,1.000000,29155168.000000
japan-origin,2025,lazarus-101,2025,26,30540877,5090146.166667,6.000000,2025,6.000000,1.000000,30540877.000000
japan-origin,2025,lazarus-108,2025,1,146746,24457.666667,6.000000,2025,6.000000,1.000000,146746.000000
japan-origin,2025,lazarus-108,2025,2,566745,94457.500000,6.000000,2025,6.000000,1.000000,566745.000000
japan-origin,2025,lazarus-108,2025,3,1036398,172733.000000,6.000000,2025,6.000000,1.000000,1036398.000000
japan-origin,2025,lazarus-108,2025,4,1521437,253572.833333,6.000000,2025,6.000000,1.000000,1521437.000000
japan-origin,2025,lazarus-108,2025,5,1992709,332118.166667,6.000000,2025,6.000000,1.000000,1992709.000000
japan-origin,2025,lazarus-108,2025,6,2418792,403132.000000,6.000000,2025,6.000000,1.000000,2418792.000000
japan-origin,2025,lazarus-108,2025,7,2819477,469912.833333,6.000000,2025,6.000000,1.000000,2819477.000000
japan-origin,2025,lazarus-108,2025,8,3208216,534702.666667,6.000000,2025,6.000000,1.000000,3208216.000000
japan-origin,2025,lazarus-108,2025,9,3586164,597694.000000,6.000000,2025,6.000000,1.000000,3586164.000000
japan-origin,2025,lazarus-108,2025,10,4128545,688090.833333,6.000000,2025,6.000000,1.000000,4128545.000000
japan-origin,2025,lazarus-111,2025,1,361977,60329.500000,6.000000,2025,6.000000,1.000000,361977.000000
japan-origin,2025,lazarus-111,2025,2,956580,159430.000000,6.000000,2025,6.000000,1.000000,956580.000000
japan-origin,2025,lazarus-111,2025,3,1801232,300205.333333,6.000000,2025,6.000000,1.000000,1801232.000000
japan-origin,2025,lazarus-111,2025,4,2910754,485125.666667,6.000000,2025,6.000000,1.000000,2910754.000000
japan-origin,2025,lazarus-111,2025,5,4074212,679035.333333,6.000000,2025,6.000000,1.000000,4074212.000000
japan-origin,2025,lazarus-111,2025,6,5423714,903952.333333,6.000000,2025,6.000000,1.000000,5423714.000000
japan-origin,2025,lazarus-111,2025,7,7216323,1202720.500000,6.000000,2025,6.000000,1.000000,7216323.000000
japan-origin,2025,lazarus-111,2025,8,8413092,1402182.000000,6.000000,2025,6.000000,1.000000,8413092.000000
japan-origin,2025,lazarus-111,2025,9,9757296,1626216.000000,6.000000,2025,6.000000,1.000000,9757296.000000
japan-origin,2025,lazarus-111,2025,10,10915782,1819297.000000,6.000000,2025,6.000000,1.000000,10915782.000000
japan-origin,2025,lazarus-111,2025,11,11988883,1998147.166667,6.000000,2025,6.000000,1.000000,11988883.000000
japan-origin,2025,lazarus-111,2025,12,13217014,2202835.666667,6.000000,2025,6.000000,1.000000,13217014.000000
japan-origin,2025,lazarus-111,2025,13,14327220,2387870.000000,6.000000,2025,6.000000,1.000000,14327220.000000
japan-origin,2025,lazarus-111,2025,14,15515941,2585990.166667,6.000000,2025,6.000000,1.000000,15515941.000000
japan-origin,2025,lazarus-111,2025,15,16935738,2822623.000000,6.000000,2025,6.000000,1.000000,16935738.000000
japan-origin,2025,lazarus-111,2025,16,17914010,2985668.333333,6.000000,2025,6.000000,1.000000,17914010.000000
japan-origin,2025,lazarus-111,2025,17,18099073,3016512.166667,6.000000,2025,6.000000,1.000000,18099073.000000
